name,nlmImageFileName,full_path,exists
Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar],00006-0747-31_NLMIMAGE10_0A07854C.jpg,600\00006-0747-31_NLMIMAGE10_0A07854C.jpg,True
Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar],00006-0717-31_NLMIMAGE10_0407824C.jpg,600\00006-0717-31_NLMIMAGE10_0407824C.jpg,True
Losartan Potassium 100 MG Oral Tablet [Cozaar],00006-0960-54_NLMIMAGE10_C31361AB.jpg,600\00006-0960-54_NLMIMAGE10_C31361AB.jpg,True
tadalafil 20 MG Oral Tablet [Cialis],00002-4464-30_NLMIMAGE10_B8155C1A.jpg,600\00002-4464-30_NLMIMAGE10_B8155C1A.jpg,True
tadalafil 10 MG Oral Tablet [Cialis],00002-4463-30_NLMIMAGE10_B5155ACA.jpg,600\00002-4463-30_NLMIMAGE10_B5155ACA.jpg,True
tadalafil 5 MG Oral Tablet [Cialis],00002-4462-30_NLMIMAGE10_B215591A.jpg,600\00002-4462-30_NLMIMAGE10_B215591A.jpg,True
valsartan 320 MG Oral Tablet [Diovan],00078-0360-34_NLMIMAGE10_F015780B.jpg,600\00078-0360-34_NLMIMAGE10_F015780B.jpg,True
valsartan 160 MG Oral Tablet [Diovan],00078-0359-34_NLMIMAGE10_EC15765B.jpg,600\00078-0359-34_NLMIMAGE10_EC15765B.jpg,True
valsartan 80 MG Oral Tablet [Diovan],00078-0358-34_NLMIMAGE10_EA15750B.jpg,600\00078-0358-34_NLMIMAGE10_EA15750B.jpg,True
Tenofovir disoproxil fumarate 300 MG Oral Tablet [Viread],61958-0401-01_NLMIMAGE10_B81DDC0E.jpg,600\61958-0401-01_NLMIMAGE10_B81DDC0E.jpg,True
febuxostat 80 MG Oral Tablet [Uloric],64764-0677-30_NLMIMAGE10_2C1D964C.jpg,600\64764-0677-30_NLMIMAGE10_2C1D964C.jpg,True
Fluconazole 200 MG Oral Tablet,59762-5018-01_NLMIMAGE10_3B269DD4.jpg,600\59762-5018-01_NLMIMAGE10_3B269DD4.jpg,True
Trazodone Hydrochloride 150 MG Oral Tablet,50111-0441-02_NLMIMAGE10_CB1265D3.jpg,600\50111-0441-02_NLMIMAGE10_CB1265D3.jpg,True
Fluconazole 100 MG Oral Tablet,68462-0102-30_NLMIMAGE10_C53B62DB.jpg,600\68462-0102-30_NLMIMAGE10_C53B62DB.jpg,True
Benazepril hydrochloride 5 MG Oral Tablet,00093-5124-01_NLMIMAGE10_30241810.jpg,600\00093-5124-01_NLMIMAGE10_30241810.jpg,True
Benazepril hydrochloride 40 MG Oral Tablet,00093-5127-01_NLMIMAGE10_7C233E09.jpg,600\00093-5127-01_NLMIMAGE10_7C233E09.jpg,True
quinapril 10 MG Oral Tablet,59762-5020-01_NLMIMAGE10_8D33C6FE.jpg,600\59762-5020-01_NLMIMAGE10_8D33C6FE.jpg,True
nebivolol 20 MG Oral Tablet [Bystolic],00456-1420-30_NLMIMAGE10_44132249.jpg,600\00456-1420-30_NLMIMAGE10_44132249.jpg,True
,00007-3148-13_NLMIMAGE10_22191168.jpg,600\00007-3148-13_NLMIMAGE10_22191168.jpg,True
rivaroxaban 20 MG Oral Tablet [Xarelto],50458-0579-30_NLMIMAGE10_8F1DC7FE.jpg,600\50458-0579-30_NLMIMAGE10_8F1DC7FE.jpg,True
montelukast 4 MG Chewable Tablet,00093-7424-56_NLMIMAGE10_0F280780.jpg,600\00093-7424-56_NLMIMAGE10_0F280780.jpg,True
Benazepril hydrochloride 10 MG Oral Tablet,00093-5125-01_NLMIMAGE10_342D9A0C.jpg,600\00093-5125-01_NLMIMAGE10_342D9A0C.jpg,True
Benazepril hydrochloride 20 MG Oral Tablet,00093-5126-01_NLMIMAGE10_382D9C7C.jpg,600\00093-5126-01_NLMIMAGE10_382D9C7C.jpg,True
Lisinopril 10 MG Oral Tablet,00172-3759-60_NLMIMAGE10_702DB80D.jpg,600\00172-3759-60_NLMIMAGE10_702DB80D.jpg,True
nebivolol 5 MG Oral Tablet [Bystolic],00456-1405-01_NLMIMAGE10_683A3461.jpg,600\00456-1405-01_NLMIMAGE10_683A3461.jpg,True
nebivolol 10 MG Oral Tablet [Bystolic],00456-1410-01_NLMIMAGE10_6D3A36A1.jpg,600\00456-1410-01_NLMIMAGE10_6D3A36A1.jpg,True
Fluphenazine Hydrochloride 10 MG Oral Tablet,00378-6097-01_NLMIMAGE10_943B4A1A.jpg,600\00378-6097-01_NLMIMAGE10_943B4A1A.jpg,True
Fluphenazine Hydrochloride 10 MG Oral Tablet,51079-0488-20_NLMIMAGE10_A83B546A.jpg,600\51079-0488-20_NLMIMAGE10_A83B546A.jpg,True
lamotrigine 100 MG Oral Tablet,29300-0112-10_NLMIMAGE10_433E21F1.jpg,600\29300-0112-10_NLMIMAGE10_433E21F1.jpg,True
Amoxicillin 250 MG Oral Capsule,59762-1020-01_NLMIMAGE10_6E03B71D.jpg,600\59762-1020-01_NLMIMAGE10_6E03B71D.jpg,True
Ramipril 2.5 MG Oral Capsule,00054-0107-29_NLMIMAGE10_E90E74E3.jpg,600\00054-0107-29_NLMIMAGE10_E90E74E3.jpg,True
tizanidine 6 MG Oral Capsule [Zanaflex],10144-0606-15_NLMIMAGE10_FA1DFD0F.jpg,600\10144-0606-15_NLMIMAGE10_FA1DFD0F.jpg,True
duloxetine 20 MG Delayed Release Oral Capsule,00228-2890-06_NLMIMAGE10_4D39A6DD.jpg,600\00228-2890-06_NLMIMAGE10_4D39A6DD.jpg,True
Doxycycline Monohydrate 100 MG Oral Capsule,49884-0727-03_NLMIMAGE10_A339D1FE.jpg,600\49884-0727-03_NLMIMAGE10_A339D1FE.jpg,True
Clomipramine Hydrochloride 50 MG Oral Capsule,51672-4012-05_NLMIMAGE10_A439D22E.jpg,600\51672-4012-05_NLMIMAGE10_A439D22E.jpg,True
aprepitant 40 MG Oral Capsule [Emend],00006-0464-05_NLMIMAGE10_4039A01D.jpg,600\00006-0464-05_NLMIMAGE10_4039A01D.jpg,True
lansoprazole 30 MG Delayed Release Oral Capsule,55111-0399-90_NLMIMAGE10_B23BD95E.jpg,600\55111-0399-90_NLMIMAGE10_B23BD95E.jpg,True
silodosin 4 MG Oral Capsule [Rapaflo],52544-0151-30_NLMIMAGE10_343E9A24.jpg,600\52544-0151-30_NLMIMAGE10_343E9A24.jpg,True
Oseltamivir 45 MG Oral Capsule [Tamiflu],00004-0801-85_NLMIMAGE10_8E41C70E.jpg,600\00004-0801-85_NLMIMAGE10_8E41C70E.jpg,True
celecoxib 50 MG Oral Capsule,00093-7306-06_NLMIMAGE10_BC42DE66.jpg,600\00093-7306-06_NLMIMAGE10_BC42DE66.jpg,True
celecoxib 400 MG Oral Capsule,00093-7170-06_NLMIMAGE10_C542E2B7.jpg,600\00093-7170-06_NLMIMAGE10_C542E2B7.jpg,True
Hydroxyzine Pamoate 25 MG Oral Capsule,00185-0674-01_NLMIMAGE10_2645933C.jpg,600\00185-0674-01_NLMIMAGE10_2645933C.jpg,True
Amylases 82000 UNT / Endopeptidases 51000 UNT / Lipase 15000 UNT Delayed Release Oral Capsule [Zenpep],42865-0302-02_NLMIMAGE10_78473C79.jpg,600\42865-0302-02_NLMIMAGE10_78473C79.jpg,True
"NITROFURANTOIN, MACROCRYSTALS 25 MG / Nitrofurantoin, Monohydrate 75 MG Oral Capsule",00378-3422-01_NLMIMAGE10_6D4AB6E5.jpg,600\00378-3422-01_NLMIMAGE10_6D4AB6E5.jpg,True
zonisamide 50 MG Oral Capsule,68462-0129-01_NLMIMAGE10_024D0108.jpg,600\68462-0129-01_NLMIMAGE10_024D0108.jpg,True
zonisamide 25 MG Oral Capsule,68462-0128-01_NLMIMAGE10_024D0138.jpg,600\68462-0128-01_NLMIMAGE10_024D0138.jpg,True
Ramipril 2.5 MG Oral Capsule,16729-0153-01_NLMIMAGE10_8751C3DE.jpg,600\16729-0153-01_NLMIMAGE10_8751C3DE.jpg,True
Ramipril 5 MG Oral Capsule,65862-0476-01_NLMIMAGE10_A351D18E.jpg,600\65862-0476-01_NLMIMAGE10_A351D18E.jpg,True
Amlodipine 5 MG Oral Tablet,59762-1530-01_NLMIMAGE10_6D45B6AD.jpg,600\59762-1530-01_NLMIMAGE10_6D45B6AD.jpg,True
Amoxicillin 875 MG Oral Tablet,00781-5061-20_NLMIMAGE10_C523629B.jpg,600\00781-5061-20_NLMIMAGE10_C523629B.jpg,True
benztropine mesylate 1 MG Oral Tablet,64980-0112-01_NLMIMAGE10_DC236E0B.jpg,600\64980-0112-01_NLMIMAGE10_DC236E0B.jpg,True
Levothyroxine Sodium 0.2 MG Oral Tablet,00378-1819-01_NLMIMAGE10_3F239FBC.jpg,600\00378-1819-01_NLMIMAGE10_3F239FBC.jpg,True
Risperidone 4 MG Oral Tablet,13668-0040-60_NLMIMAGE10_9433CA5E.jpg,600\13668-0040-60_NLMIMAGE10_9433CA5E.jpg,True
carvedilol 6.25 MG Oral Tablet,60505-2607-01_NLMIMAGE10_013480F4.jpg,600\60505-2607-01_NLMIMAGE10_013480F4.jpg,True
Naproxen 500 MG Oral Tablet,00904-5591-60_NLMIMAGE10_933349EA.jpg,600\00904-5591-60_NLMIMAGE10_933349EA.jpg,True
Acetaminophen 325 MG / butalbital 50 MG Oral Tablet,00603-2540-21_NLMIMAGE10_45042291.jpg,600\00603-2540-21_NLMIMAGE10_45042291.jpg,True
potassium citrate 10 MEQ Extended Release Oral Tablet,00245-0071-11_NLMIMAGE10_F00DF86F.jpg,600\00245-0071-11_NLMIMAGE10_F00DF86F.jpg,True
Simvastatin 5 MG Oral Tablet,68382-0065-16_NLMIMAGE10_310E9884.jpg,600\68382-0065-16_NLMIMAGE10_310E9884.jpg,True
Alprazolam 2 MG Oral Tablet,00603-2130-28_NLMIMAGE10_B012D806.jpg,600\00603-2130-28_NLMIMAGE10_B012D806.jpg,True
Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],00597-0044-37_NLMIMAGE10_D116E8D7.jpg,600\00597-0044-37_NLMIMAGE10_D116E8D7.jpg,True
24 HR gabapentin enacarbil 600 MG Extended Release Tablet [Horizant],00173-0806-61_NLMIMAGE10_94194A0A.jpg,600\00173-0806-61_NLMIMAGE10_94194A0A.jpg,True
Valproic Acid 500 MG Delayed Release Oral Capsule [Stavzor],68968-3500-01_NLMIMAGE10_581E2C71.jpg,600\68968-3500-01_NLMIMAGE10_581E2C71.jpg,True
metaxalone 800 MG Oral Tablet [Skelaxin],60793-0136-05_NLMIMAGE10_C31D61FB.jpg,600\60793-0136-05_NLMIMAGE10_C31D61FB.jpg,True
Theophylline 300 MG Extended Release Oral Tablet,23155-0062-01_NLMIMAGE10_D91D6CAB.jpg,600\23155-0062-01_NLMIMAGE10_D91D6CAB.jpg,True
eprosartan 600 MG Oral Tablet [Teveten],00074-3040-11_NLMIMAGE10_DB1D6DFB.jpg,600\00074-3040-11_NLMIMAGE10_DB1D6DFB.jpg,True
Alendronic acid 40 MG Oral Tablet,00093-5142-56_NLMIMAGE10_C62D631B.jpg,600\00093-5142-56_NLMIMAGE10_C62D631B.jpg,True
famciclovir 500 MG Oral Tablet,00093-8119-56_NLMIMAGE10_2C361650.jpg,600\00093-8119-56_NLMIMAGE10_2C361650.jpg,True
quetiapine 300 MG Oral Tablet,00093-8164-01_NLMIMAGE10_42362161.jpg,600\00093-8164-01_NLMIMAGE10_42362161.jpg,True
Mefloquine Hydrochloride 250 MG Oral Tablet,00555-0171-78_NLMIMAGE10_8E35C70E.jpg,600\00555-0171-78_NLMIMAGE10_8E35C70E.jpg,True
"synthetic conjugated estrogens, B 0.9 MG Oral Tablet [Enjuvia]",51285-0409-02_NLMIMAGE10_093584AC.jpg,600\51285-0409-02_NLMIMAGE10_093584AC.jpg,True
24 HR Niacin 1000 MG Extended Release Oral Tablet,00093-7394-98_NLMIMAGE10_3B381DA0.jpg,600\00093-7394-98_NLMIMAGE10_3B381DA0.jpg,True
Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet,00093-8238-56_NLMIMAGE10_493824C1.jpg,600\00093-8238-56_NLMIMAGE10_493824C1.jpg,True
24 HR Niacin 500 MG Extended Release Oral Tablet,00093-7392-98_NLMIMAGE10_2E391708.jpg,600\00093-7392-98_NLMIMAGE10_2E391708.jpg,True
Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet,00093-8232-56_NLMIMAGE10_673833C1.jpg,600\00093-8232-56_NLMIMAGE10_673833C1.jpg,True
atorvastatin 80 MG Oral Tablet,55111-0124-05_NLMIMAGE10_8A3A4572.jpg,600\55111-0124-05_NLMIMAGE10_8A3A4572.jpg,True
atorvastatin 40 MG Oral Tablet,00378-3952-05_NLMIMAGE10_283A9434.jpg,600\00378-3952-05_NLMIMAGE10_283A9434.jpg,True
atorvastatin 20 MG Oral Tablet,00378-3951-05_NLMIMAGE10_553AAAE5.jpg,600\00378-3951-05_NLMIMAGE10_553AAAE5.jpg,True
Ethacrynic Acid 25 MG Oral Tablet [Edecrin],25010-0215-15_NLMIMAGE10_A93AD486.jpg,600\25010-0215-15_NLMIMAGE10_A93AD486.jpg,True
Desmopressin Acetate 0.1 MG Oral Tablet,00591-2464-01_NLMIMAGE10_FC397E2B.jpg,600\00591-2464-01_NLMIMAGE10_FC397E2B.jpg,True
Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge],00078-0489-15_NLMIMAGE10_1F3B0F98.jpg,600\00078-0489-15_NLMIMAGE10_1F3B0F98.jpg,True
Amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge],00078-0491-15_NLMIMAGE10_193B0C98.jpg,600\00078-0491-15_NLMIMAGE10_193B0C98.jpg,True
24 HR Etodolac 600 MG Extended Release Oral Tablet,51672-4053-01_NLMIMAGE10_793B3CF9.jpg,600\51672-4053-01_NLMIMAGE10_793B3CF9.jpg,True
Glyburide 2.5 MG / Metformin hydrochloride 500 MG Oral Tablet,23155-0234-05_NLMIMAGE10_6B3B35A9.jpg,600\23155-0234-05_NLMIMAGE10_6B3B35A9.jpg,True
glimepiride 1 MG Oral Tablet,16729-0001-01_NLMIMAGE10_AC3B567A.jpg,600\16729-0001-01_NLMIMAGE10_AC3B567A.jpg,True
olanzapine 5 MG Oral Tablet,62756-0552-88_NLMIMAGE10_9D3C4EB2.jpg,600\62756-0552-88_NLMIMAGE10_9D3C4EB2.jpg,True
capecitabine 500 MG Oral Tablet,00093-7474-89_NLMIMAGE10_6E3CB725.jpg,600\00093-7474-89_NLMIMAGE10_6E3CB725.jpg,True
Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,00591-2317-19_NLMIMAGE10_AA3D556A.jpg,600\00591-2317-19_NLMIMAGE10_AA3D556A.jpg,True
carvedilol 3.125 MG Oral Tablet,43547-0254-50_NLMIMAGE10_703E3871.jpg,600\43547-0254-50_NLMIMAGE10_703E3871.jpg,True
Metoprolol Tartrate 50 MG Oral Tablet,57664-0166-58_NLMIMAGE10_043F826C.jpg,600\57664-0166-58_NLMIMAGE10_043F826C.jpg,True
Doxazosin 4 MG Oral Tablet,67253-0382-10_NLMIMAGE10_5E3EAF55.jpg,600\67253-0382-10_NLMIMAGE10_5E3EAF55.jpg,True
Hydrochlorothiazide 50 MG / Triamterene 75 MG Oral Tablet,60505-2657-01_NLMIMAGE10_513EA895.jpg,600\60505-2657-01_NLMIMAGE10_513EA895.jpg,True
Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,00603-6346-02_NLMIMAGE10_AD3ED6E6.jpg,600\00603-6346-02_NLMIMAGE10_AD3ED6E6.jpg,True
Erythromycin 333 MG Delayed Release Oral Tablet [Ery-Tab],24338-0124-13_NLMIMAGE10_86404302.jpg,600\24338-0124-13_NLMIMAGE10_86404302.jpg,True
glimepiride 4 MG Oral Tablet,16729-0003-01_NLMIMAGE10_EA407543.jpg,600\16729-0003-01_NLMIMAGE10_EA407543.jpg,True
Ibuprofen 600 MG Oral Tablet,67877-0295-05_NLMIMAGE10_9640CB36.jpg,600\67877-0295-05_NLMIMAGE10_9640CB36.jpg,True
moxifloxacin 400 MG Oral Tablet,47781-0268-30_NLMIMAGE10_03410198.jpg,600\47781-0268-30_NLMIMAGE10_03410198.jpg,True
olanzapine 15 MG Oral Tablet,60505-3114-03_NLMIMAGE10_15410AC8.jpg,600\60505-3114-03_NLMIMAGE10_15410AC8.jpg,True
olanzapine 20 MG Oral Tablet,60505-3140-03_NLMIMAGE10_1E410F18.jpg,600\60505-3140-03_NLMIMAGE10_1E410F18.jpg,True
darunavir 800 MG Oral Tablet [Prezista],59676-0566-30_NLMIMAGE10_EB4175DB.jpg,600\59676-0566-30_NLMIMAGE10_EB4175DB.jpg,True
Buprenorphine 2 MG Sublingual Tablet,00093-5378-56_NLMIMAGE10_DC426E43.jpg,600\00093-5378-56_NLMIMAGE10_DC426E43.jpg,True
modafinil 200 MG Oral Tablet,55253-0802-30_NLMIMAGE10_4342A1D5.jpg,600\55253-0802-30_NLMIMAGE10_4342A1D5.jpg,True
Metformin hydrochloride 500 MG / pioglitazone 15 MG Oral Tablet,00093-7677-86_NLMIMAGE10_5643AB5D.jpg,600\00093-7677-86_NLMIMAGE10_5643AB5D.jpg,True
Metformin hydrochloride 850 MG / pioglitazone 15 MG Oral Tablet,00093-7678-06_NLMIMAGE10_4D43A6AD.jpg,600\00093-7678-06_NLMIMAGE10_4D43A6AD.jpg,True
valsartan 160 MG Oral Tablet,00093-7433-98_NLMIMAGE10_E643737B.jpg,600\00093-7433-98_NLMIMAGE10_E643737B.jpg,True
valsartan 320 MG Oral Tablet,00093-7434-98_NLMIMAGE10_DD436E9B.jpg,600\00093-7434-98_NLMIMAGE10_DD436E9B.jpg,True
Warfarin Sodium 4 MG Oral Tablet,00093-1716-01_NLMIMAGE10_4843A46D.jpg,600\00093-1716-01_NLMIMAGE10_4843A46D.jpg,True
Warfarin Sodium 2 MG Oral Tablet,00093-1713-01_NLMIMAGE10_014400A0.jpg,600\00093-1713-01_NLMIMAGE10_014400A0.jpg,True
Warfarin Sodium 3 MG Oral Tablet,00093-1715-01_NLMIMAGE10_08440400.jpg,600\00093-1715-01_NLMIMAGE10_08440400.jpg,True
Losartan Potassium 100 MG Oral Tablet,65862-0203-90_NLMIMAGE10_A74453E2.jpg,600\65862-0203-90_NLMIMAGE10_A74453E2.jpg,True
Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet,16714-0225-04_NLMIMAGE10_7C453E79.jpg,600\16714-0225-04_NLMIMAGE10_7C453E79.jpg,True
telmisartan 80 MG Oral Tablet [Micardis],00597-0041-37_NLMIMAGE10_39451CE8.jpg,600\00597-0041-37_NLMIMAGE10_39451CE8.jpg,True
Flecainide Acetate 150 MG Oral Tablet,65162-0643-10_NLMIMAGE10_BF46DFA6.jpg,600\65162-0643-10_NLMIMAGE10_BF46DFA6.jpg,True
Cimetidine 800 MG Oral Tablet,00093-8305-01_NLMIMAGE10_58472C29.jpg,600\00093-8305-01_NLMIMAGE10_58472C29.jpg,True
Warfarin Sodium 6 MG Oral Tablet,00093-1718-01_NLMIMAGE10_5C472E69.jpg,600\00093-1718-01_NLMIMAGE10_5C472E69.jpg,True
Progesterone 100 MG Oral Capsule,10888-7135-02_NLMIMAGE10_834941CA.jpg,600\10888-7135-02_NLMIMAGE10_834941CA.jpg,True
24 HR Etodolac 400 MG Extended Release Oral Tablet,68382-0271-14_NLMIMAGE10_E749F38F.jpg,600\68382-0271-14_NLMIMAGE10_E749F38F.jpg,True
Escitalopram 10 MG Oral Tablet,65862-0374-01_NLMIMAGE10_144A0A00.jpg,600\65862-0374-01_NLMIMAGE10_144A0A00.jpg,True
Warfarin Sodium 1 MG Oral Tablet,00093-1712-01_NLMIMAGE10_734A39D1.jpg,600\00093-1712-01_NLMIMAGE10_734A39D1.jpg,True
Raloxifene Hydrochloride 60 MG Oral Tablet,66993-0417-30_NLMIMAGE10_914B489A.jpg,600\66993-0417-30_NLMIMAGE10_914B489A.jpg,True
Pentoxifylline 400 MG Extended Release Oral Tablet,68682-0101-50_NLMIMAGE10_7A4B3D29.jpg,600\68682-0101-50_NLMIMAGE10_7A4B3D29.jpg,True
ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet [Vytorin],66582-0311-54_NLMIMAGE10_4D4D2689.jpg,600\66582-0311-54_NLMIMAGE10_4D4D2689.jpg,True
Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,65862-0549-90_NLMIMAGE10_CE4DE71F.jpg,600\65862-0549-90_NLMIMAGE10_CE4DE71F.jpg,True
Losartan Potassium 25 MG Oral Tablet,31722-0700-90_NLMIMAGE10_174E0BA0.jpg,600\31722-0700-90_NLMIMAGE10_174E0BA0.jpg,True
pantoprazole 40 MG Delayed Release Oral Tablet,65862-0560-99_NLMIMAGE10_3B4D9D9C.jpg,600\65862-0560-99_NLMIMAGE10_3B4D9D9C.jpg,True
24 HR Isosorbide Mononitrate 60 MG Extended Release Oral Tablet,68382-0651-01_NLMIMAGE10_284D946C.jpg,600\68382-0651-01_NLMIMAGE10_284D946C.jpg,True
Haloperidol 5 MG Oral Tablet,68382-0079-01_NLMIMAGE10_EA4D751B.jpg,600\68382-0079-01_NLMIMAGE10_EA4D751B.jpg,True
Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,65862-0547-90_NLMIMAGE10_32511968.jpg,600\65862-0547-90_NLMIMAGE10_32511968.jpg,True
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,00781-5022-07_NLMIMAGE10_6B5035F1.jpg,600\00781-5022-07_NLMIMAGE10_6B5035F1.jpg,True
Ranitidine 150 MG Oral Tablet [Zantac],00173-0344-42_NLMIMAGE10_6F18B795.jpg,600\00173-0344-42_NLMIMAGE10_6F18B795.jpg,True
venlafaxine 100 MG Oral Tablet,57664-0396-88_NLMIMAGE10_CF4D679B.jpg,600\57664-0396-88_NLMIMAGE10_CF4D679B.jpg,True
glimepiride 4 MG Oral Tablet,00603-3746-28_NLMIMAGE10_A345D1AE.jpg,600\00603-3746-28_NLMIMAGE10_A345D1AE.jpg,True
aripiprazole 5 MG Oral Tablet,60505-2673-03_NLMIMAGE10_D648EB27.jpg,600\60505-2673-03_NLMIMAGE10_D648EB27.jpg,True
aripiprazole 10 MG Oral Tablet,60505-2674-03_NLMIMAGE10_864FC30E.jpg,600\60505-2674-03_NLMIMAGE10_864FC30E.jpg,True
aripiprazole 5 MG Oral Tablet,31722-0820-30_NLMIMAGE10_014F80DC.jpg,600\31722-0820-30_NLMIMAGE10_014F80DC.jpg,True
aripiprazole 10 MG Oral Tablet,31722-0827-30_NLMIMAGE10_28501430.jpg,600\31722-0827-30_NLMIMAGE10_28501430.jpg,True
Prednisone 5 MG Oral Tablet,00143-1475-01_NLMIMAGE10_B7205BF2.jpg,600\00143-1475-01_NLMIMAGE10_B7205BF2.jpg,True
Prednisone 10 MG Oral Tablet,00143-1473-01_NLMIMAGE10_A8205472.jpg,600\00143-1473-01_NLMIMAGE10_A8205472.jpg,True
Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet,00378-2025-01_NLMIMAGE10_0F3487E4.jpg,600\00378-2025-01_NLMIMAGE10_0F3487E4.jpg,True
Lisinopril 5 MG Oral Tablet,00378-2073-01_NLMIMAGE10_C523E2AF.jpg,600\00378-2073-01_NLMIMAGE10_C523E2AF.jpg,True
benztropine mesylate 0.5 MG Oral Tablet,64980-0111-01_NLMIMAGE10_98234C1A.jpg,600\64980-0111-01_NLMIMAGE10_98234C1A.jpg,True
Lisinopril 40 MG Oral Tablet,00378-2076-01_NLMIMAGE10_5A23AD6D.jpg,600\00378-2076-01_NLMIMAGE10_5A23AD6D.jpg,True
Aspirin 81 MG Chewable Tablet,00603-0024-36_NLMIMAGE10_AB33D59E.jpg,600\00603-0024-36_NLMIMAGE10_AB33D59E.jpg,True
Digoxin 0.125 MG Oral Tablet,51079-0847-20_NLMIMAGE10_9132C8B6.jpg,600\51079-0847-20_NLMIMAGE10_9132C8B6.jpg,True
Cyclophosphamide 50 MG Oral Tablet,00054-4130-25_NLMIMAGE10_890544AA.jpg,600\00054-4130-25_NLMIMAGE10_890544AA.jpg,True
Doxycycline Monohydrate 150 MG Oral Tablet,49884-0236-11_NLMIMAGE10_FF057FEB.jpg,600\49884-0236-11_NLMIMAGE10_FF057FEB.jpg,True
Hyoscyamine Sulfate 0.125 MG Sublingual Tablet [HyoMax],24486-0601-10_NLMIMAGE10_FE077F4B.jpg,600\24486-0601-10_NLMIMAGE10_FE077F4B.jpg,True
Furosemide 40 MG Oral Tablet [Lasix],00039-0060-13_NLMIMAGE10_310918F8.jpg,600\00039-0060-13_NLMIMAGE10_310918F8.jpg,True
midodrine hydrochloride 10 MG Oral Tablet,00185-0149-01_NLMIMAGE10_7608BB65.jpg,600\00185-0149-01_NLMIMAGE10_7608BB65.jpg,True
Olmesartan medoxomil 20 MG Oral Tablet [Benicar],65597-0103-90_NLMIMAGE10_12130928.jpg,600\65597-0103-90_NLMIMAGE10_12130928.jpg,True
Hyoscyamine Sulfate 0.125 MG Sublingual Tablet,00574-0250-01_NLMIMAGE10_BF15DFBE.jpg,600\00574-0250-01_NLMIMAGE10_BF15DFBE.jpg,True
Ondansetron 4 MG Disintegrating Oral Tablet [Zofran],00173-0569-00_NLMIMAGE10_A31951BA.jpg,600\00173-0569-00_NLMIMAGE10_A31951BA.jpg,True
vardenafil 10 MG Disintegrating Oral Tablet [Staxyn],00173-0822-04_NLMIMAGE10_2A19950C.jpg,600\00173-0822-04_NLMIMAGE10_2A19950C.jpg,True
prednisolone 5 MG Oral Tablet [MILLIPRED],16477-0505-01_NLMIMAGE10_851B42CA.jpg,600\16477-0505-01_NLMIMAGE10_851B42CA.jpg,True
Phenobarbital 30 MG Oral Tablet,00143-1450-10_NLMIMAGE10_2C1B966C.jpg,600\00143-1450-10_NLMIMAGE10_2C1B966C.jpg,True
olanzapine 15 MG Disintegrating Oral Tablet,00093-5247-65_NLMIMAGE10_8F26C7D6.jpg,600\00093-5247-65_NLMIMAGE10_8F26C7D6.jpg,True
{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Nordette 28 Day],51285-0091-58_NLMIMAGE10_8F2DC79E.jpg,600\51285-0091-58_NLMIMAGE10_8F2DC79E.jpg,True
{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1/20 28 Day],51285-0080-70_NLMIMAGE10_442FA21D.jpg,600\51285-0080-70_NLMIMAGE10_442FA21D.jpg,True
{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],51285-0083-70_NLMIMAGE10_322F991C.jpg,600\51285-0083-70_NLMIMAGE10_322F991C.jpg,True
armodafinil 50 MG Oral Tablet [Nuvigil],63459-0205-30_NLMIMAGE10_C841E47F.jpg,600\63459-0205-30_NLMIMAGE10_C841E47F.jpg,True
24 HR Nifedipine 30 MG Extended Release Oral Tablet,00093-2057-55_NLMIMAGE10_E635F31F.jpg,600\00093-2057-55_NLMIMAGE10_E635F31F.jpg,True
Desmopressin Acetate 0.2 MG Oral Tablet,00093-7317-01_NLMIMAGE10_02360120.jpg,600\00093-7317-01_NLMIMAGE10_02360120.jpg,True
